annotation/029E/annotator16.tsv	15-1	2388-2391	The	O
annotation/029E/annotator16.tsv	15-2	2392-2400	distance	O
annotation/029E/annotator16.tsv	15-3	2401-2403	to	O
annotation/029E/annotator16.tsv	15-4	2404-2409	which	O
annotation/029E/annotator16.tsv	15-5	2410-2413	the	O
annotation/029E/annotator16.tsv	15-6	2414-2423	offensive	B-Quality
annotation/029E/annotator16.tsv	15-7	2424-2429	odour	B-Smell_Word
annotation/029E/annotator16.tsv	15-8	2430-2433	may	O
annotation/029E/annotator16.tsv	15-9	2434-2440	spread	O
annotation/029E/annotator16.tsv	15-10	2441-2447	beyond	O
annotation/029E/annotator16.tsv	15-11	2448-2451	the	O
annotation/029E/annotator16.tsv	15-12	2452-2457	works	O
annotation/029E/annotator16.tsv	15-13	2458-2464	varies	O
annotation/029E/annotator16.tsv	15-14	2465-2469	with	O
annotation/029E/annotator16.tsv	15-15	2470-2473	the	O
annotation/029E/annotator16.tsv	15-16	2474-2481	various	O
annotation/029E/annotator16.tsv	15-17	2482-2495	circumstances	O
annotation/029E/annotator16.tsv	15-18	2496-2505	mentioned	O
annotation/029E/annotator16.tsv	15-19	2506-2508	in	O
annotation/029E/annotator16.tsv	15-20	2509-2512	the	O
annotation/029E/annotator16.tsv	15-21	2513-2518	first	O
annotation/029E/annotator16.tsv	15-22	2519-2523	part	O
annotation/029E/annotator16.tsv	15-23	2524-2526	of	O
annotation/029E/annotator16.tsv	15-24	2527-2531	this	O
annotation/029E/annotator16.tsv	15-25	2532-2538	Report	O

annotation/010E/annotator17.tsv	35-1	6784-6785	I	O
annotation/010E/annotator17.tsv	35-2	6786-6792	cannot	O
annotation/010E/annotator17.tsv	35-3	6793-6799	forget	O
annotation/010E/annotator17.tsv	35-4	6799-6800	,	O
annotation/010E/annotator17.tsv	35-5	6801-6805	that	O
annotation/010E/annotator17.tsv	35-6	6806-6808	an	O
annotation/010E/annotator17.tsv	35-7	6809-6817	intimate	O
annotation/010E/annotator17.tsv	35-8	6818-6824	friend	O
annotation/010E/annotator17.tsv	35-9	6825-6827	of	O
annotation/010E/annotator17.tsv	35-10	6828-6832	mine	O
annotation/010E/annotator17.tsv	35-11	6833-6835	in	O
annotation/010E/annotator17.tsv	35-12	6836-6844	Lilliput	O
annotation/010E/annotator17.tsv	35-13	6844-6845	,	O
annotation/010E/annotator17.tsv	35-14	6846-6850	took	O
annotation/010E/annotator17.tsv	35-15	6851-6854	the	O
annotation/010E/annotator17.tsv	35-16	6855-6862	freedom	O
annotation/010E/annotator17.tsv	35-17	6863-6865	in	O
annotation/010E/annotator17.tsv	35-18	6866-6867	a	O
annotation/010E/annotator17.tsv	35-19	6868-6872	warm	O
annotation/010E/annotator17.tsv	35-20	6873-6876	day	O
annotation/010E/annotator17.tsv	35-21	6876-6877	,	O
annotation/010E/annotator17.tsv	35-22	6878-6882	when	O
annotation/010E/annotator17.tsv	35-23	6883-6884	I	O
annotation/010E/annotator17.tsv	35-24	6885-6888	had	O
annotation/010E/annotator17.tsv	35-25	6889-6893	used	O
annotation/010E/annotator17.tsv	35-26	6894-6895	a	O
annotation/010E/annotator17.tsv	35-27	6896-6900	good	O
annotation/010E/annotator17.tsv	35-28	6901-6905	deal	O
annotation/010E/annotator17.tsv	35-29	6906-6908	of	O
annotation/010E/annotator17.tsv	35-30	6909-6917	exercise	O
annotation/010E/annotator17.tsv	35-31	6917-6918	,	O
annotation/010E/annotator17.tsv	35-32	6919-6921	to	O
annotation/010E/annotator17.tsv	35-33	6922-6930	complain	O
annotation/010E/annotator17.tsv	35-34	6931-6933	of	O
annotation/010E/annotator17.tsv	35-35	6934-6935	a	O
annotation/010E/annotator17.tsv	35-36	6936-6942	strong	B-Quality
annotation/010E/annotator17.tsv	35-37	6943-6948	smell	B-Smell_Word
annotation/010E/annotator17.tsv	35-38	6949-6954	about	O
annotation/010E/annotator17.tsv	35-39	6955-6957	me	B-Smell_Source
annotation/010E/annotator17.tsv	35-40	6957-6958	,	O
annotation/010E/annotator17.tsv	35-41	6959-6967	although	O
annotation/010E/annotator17.tsv	35-42	6968-6969	I	O
annotation/010E/annotator17.tsv	35-43	6970-6972	am	O
annotation/010E/annotator17.tsv	35-44	6973-6975	as	O
annotation/010E/annotator17.tsv	35-45	6976-6982	little	O
annotation/010E/annotator17.tsv	35-46	6983-6989	faulty	O
annotation/010E/annotator17.tsv	35-47	6990-6994	that	O
annotation/010E/annotator17.tsv	35-48	6995-6998	way	O
annotation/010E/annotator17.tsv	35-49	6998-6999	,	O
annotation/010E/annotator17.tsv	35-50	7000-7002	as	O
annotation/010E/annotator17.tsv	35-51	7003-7007	most	O
annotation/010E/annotator17.tsv	35-52	7008-7010	of	O
annotation/010E/annotator17.tsv	35-53	7011-7013	my	O
annotation/010E/annotator17.tsv	35-54	7014-7017	sex	O
annotation/010E/annotator17.tsv	35-55	7017-7018	:	O
annotation/010E/annotator17.tsv	35-56	7019-7022	but	O
annotation/010E/annotator17.tsv	35-57	7023-7024	I	O
annotation/010E/annotator17.tsv	35-58	7025-7032	suppose	O
annotation/010E/annotator17.tsv	35-59	7033-7036	his	O
annotation/010E/annotator17.tsv	35-60	7037-7044	faculty	O
annotation/010E/annotator17.tsv	35-61	7045-7047	of	O
annotation/010E/annotator17.tsv	35-62	7048-7056	smelling	B-Smell_Word
annotation/010E/annotator17.tsv	35-63	7057-7060	was	O
annotation/010E/annotator17.tsv	35-64	7061-7063	as	O
annotation/010E/annotator17.tsv	35-65	7064-7068	nice	B-Quality
annotation/010E/annotator17.tsv	35-66	7069-7073	with	O
annotation/010E/annotator17.tsv	35-67	7074-7080	regard	O
annotation/010E/annotator17.tsv	35-68	7081-7083	to	O
annotation/010E/annotator17.tsv	35-69	7084-7086	me	B-Smell_Source
annotation/010E/annotator17.tsv	35-70	7086-7087	,	O
annotation/010E/annotator17.tsv	35-71	7088-7090	as	O
annotation/010E/annotator17.tsv	35-72	7091-7095	mine	O
annotation/010E/annotator17.tsv	35-73	7096-7099	was	O
annotation/010E/annotator17.tsv	35-74	7100-7102	to	O
annotation/010E/annotator17.tsv	35-75	7103-7107	that	O
annotation/010E/annotator17.tsv	35-76	7108-7110	of	O
annotation/010E/annotator17.tsv	35-77	7111-7115	this	O
annotation/010E/annotator17.tsv	35-78	7116-7122	people	O

annotation/010E/annotator17.tsv	36-1	7124-7128	Upon	O
annotation/010E/annotator17.tsv	36-2	7129-7133	this	O
annotation/010E/annotator17.tsv	36-3	7134-7139	point	O
annotation/010E/annotator17.tsv	36-4	7139-7140	,	O
annotation/010E/annotator17.tsv	36-5	7141-7142	I	O
annotation/010E/annotator17.tsv	36-6	7143-7149	cannot	O
annotation/010E/annotator17.tsv	36-7	7150-7157	forbear	O
annotation/010E/annotator17.tsv	36-8	7158-7163	doing	O
annotation/010E/annotator17.tsv	36-9	7164-7171	justice	O
annotation/010E/annotator17.tsv	36-10	7172-7174	to	O
annotation/010E/annotator17.tsv	36-11	7175-7178	the	O
annotation/010E/annotator17.tsv	36-12	7179-7184	queen	O
annotation/010E/annotator17.tsv	36-13	7185-7187	my	O
annotation/010E/annotator17.tsv	36-14	7188-7196	mistress	O
annotation/010E/annotator17.tsv	36-15	7196-7197	,	O
annotation/010E/annotator17.tsv	36-16	7198-7201	and	O
annotation/010E/annotator17.tsv	36-17	7202-7215	Glumdalclitch	O
annotation/010E/annotator17.tsv	36-18	7216-7218	my	O
annotation/010E/annotator17.tsv	36-19	7219-7224	nurse	O
annotation/010E/annotator17.tsv	36-20	7224-7225	,	O
annotation/010E/annotator17.tsv	36-21	7226-7231	whose	O
annotation/010E/annotator17.tsv	36-22	7232-7239	persons	O
annotation/010E/annotator17.tsv	36-23	7240-7244	were	O
annotation/010E/annotator17.tsv	36-24	7245-7247	as	O
annotation/010E/annotator17.tsv	36-25	7248-7253	sweet	O
annotation/010E/annotator17.tsv	36-26	7254-7256	as	O
annotation/010E/annotator17.tsv	36-27	7257-7262	those	O
annotation/010E/annotator17.tsv	36-28	7263-7265	of	O
annotation/010E/annotator17.tsv	36-29	7266-7269	any	O
annotation/010E/annotator17.tsv	36-30	7270-7274	lady	O
annotation/010E/annotator17.tsv	36-31	7275-7277	in	O
annotation/010E/annotator17.tsv	36-32	7278-7285	England	O

annotation/010E/annotator17.tsv	37-1	7288-7292	That	O
annotation/010E/annotator17.tsv	37-2	7293-7298	which	O
annotation/010E/annotator17.tsv	37-3	7299-7303	gave	O
annotation/010E/annotator17.tsv	37-4	7304-7306	me	O
annotation/010E/annotator17.tsv	37-5	7307-7311	most	O
annotation/010E/annotator17.tsv	37-6	7312-7322	uneasiness	O
annotation/010E/annotator17.tsv	37-7	7323-7328	among	O
annotation/010E/annotator17.tsv	37-8	7329-7334	these	O
annotation/010E/annotator17.tsv	37-9	7335-7340	maids	O
annotation/010E/annotator17.tsv	37-10	7341-7343	of	O
annotation/010E/annotator17.tsv	37-11	7344-7350	honour	O
annotation/010E/annotator17.tsv	37-12	7351-7352	(	O
annotation/010E/annotator17.tsv	37-13	7352-7356	when	O
annotation/010E/annotator17.tsv	37-14	7357-7359	my	O
annotation/010E/annotator17.tsv	37-15	7360-7365	nurse	O
annotation/010E/annotator17.tsv	37-16	7366-7373	carried	O
annotation/010E/annotator17.tsv	37-17	7374-7376	me	O
annotation/010E/annotator17.tsv	37-18	7377-7379	to	O
annotation/010E/annotator17.tsv	37-19	7380-7385	visit	O
annotation/010E/annotator17.tsv	37-20	7386-7390	them	O
annotation/010E/annotator17.tsv	37-21	7390-7391	)	O
annotation/010E/annotator17.tsv	37-22	7392-7395	was	O
annotation/010E/annotator17.tsv	37-23	7395-7396	,	O
annotation/010E/annotator17.tsv	37-24	7397-7399	to	O
annotation/010E/annotator17.tsv	37-25	7400-7403	see	O
annotation/010E/annotator17.tsv	37-26	7404-7408	them	O
annotation/010E/annotator17.tsv	37-27	7409-7412	use	O
annotation/010E/annotator17.tsv	37-28	7413-7415	me	O
annotation/010E/annotator17.tsv	37-29	7416-7423	without	O
annotation/010E/annotator17.tsv	37-30	7424-7427	any	O
annotation/010E/annotator17.tsv	37-31	7428-7434	manner	O
annotation/010E/annotator17.tsv	37-32	7435-7437	of	O
annotation/010E/annotator17.tsv	37-33	7438-7446	ceremony	O
annotation/010E/annotator17.tsv	37-34	7446-7447	,	O
annotation/010E/annotator17.tsv	37-35	7448-7452	like	O
annotation/010E/annotator17.tsv	37-36	7453-7454	a	O
annotation/010E/annotator17.tsv	37-37	7455-7463	creature	O
annotation/010E/annotator17.tsv	37-38	7464-7467	who	O
annotation/010E/annotator17.tsv	37-39	7468-7471	had	O
annotation/010E/annotator17.tsv	37-40	7472-7474	no	O
annotation/010E/annotator17.tsv	37-41	7475-7479	sort	O
annotation/010E/annotator17.tsv	37-42	7480-7482	of	O
annotation/010E/annotator17.tsv	37-43	7483-7494	consequence	O
annotation/010E/annotator17.tsv	37-44	7494-7495	:	O
annotation/010E/annotator17.tsv	37-45	7496-7499	for	O
annotation/010E/annotator17.tsv	37-46	7500-7504	they	O
annotation/010E/annotator17.tsv	37-47	7505-7510	would	O
annotation/010E/annotator17.tsv	37-48	7511-7516	strip	O
annotation/010E/annotator17.tsv	37-49	7517-7527	themselves	O
annotation/010E/annotator17.tsv	37-50	7528-7530	to	O
annotation/010E/annotator17.tsv	37-51	7531-7534	the	O
annotation/010E/annotator17.tsv	37-52	7535-7539	skin	O
annotation/010E/annotator17.tsv	37-53	7539-7540	,	O
annotation/010E/annotator17.tsv	37-54	7541-7544	and	O
annotation/010E/annotator17.tsv	37-55	7545-7548	put	O
annotation/010E/annotator17.tsv	37-56	7549-7551	on	O
annotation/010E/annotator17.tsv	37-57	7552-7557	their	O
annotation/010E/annotator17.tsv	37-58	7558-7564	smocks	O
annotation/010E/annotator17.tsv	37-59	7565-7567	in	O
annotation/010E/annotator17.tsv	37-60	7568-7570	my	O
annotation/010E/annotator17.tsv	37-61	7571-7579	presence	O
annotation/010E/annotator17.tsv	37-62	7579-7580	,	O
annotation/010E/annotator17.tsv	37-63	7581-7586	while	O
annotation/010E/annotator17.tsv	37-64	7587-7588	I	O
annotation/010E/annotator17.tsv	37-65	7589-7592	was	O
annotation/010E/annotator17.tsv	37-66	7593-7599	placed	O
annotation/010E/annotator17.tsv	37-67	7600-7602	on	O
annotation/010E/annotator17.tsv	37-68	7603-7608	their	O
annotation/010E/annotator17.tsv	37-69	7609-7615	toilet	O
annotation/010E/annotator17.tsv	37-70	7615-7616	,	O
annotation/010E/annotator17.tsv	37-71	7617-7625	directly	O
annotation/010E/annotator17.tsv	37-72	7626-7632	before	O
annotation/010E/annotator17.tsv	37-73	7633-7638	their	O
annotation/010E/annotator17.tsv	37-74	7639-7644	naked	O
annotation/010E/annotator17.tsv	37-75	7645-7651	bodies	O
annotation/010E/annotator17.tsv	37-76	7651-7652	,	O
annotation/010E/annotator17.tsv	37-77	7653-7658	which	O
annotation/010E/annotator17.tsv	37-78	7659-7660	I	O
annotation/010E/annotator17.tsv	37-79	7661-7663	am	O
annotation/010E/annotator17.tsv	37-80	7664-7668	sure	O
annotation/010E/annotator17.tsv	37-81	7669-7671	to	O
annotation/010E/annotator17.tsv	37-82	7672-7674	me	O
annotation/010E/annotator17.tsv	37-83	7675-7678	was	O
annotation/010E/annotator17.tsv	37-84	7679-7683	very	O
annotation/010E/annotator17.tsv	37-85	7684-7687	far	O
annotation/010E/annotator17.tsv	37-86	7688-7692	from	O
annotation/010E/annotator17.tsv	37-87	7693-7698	being	O
annotation/010E/annotator17.tsv	37-88	7699-7700	a	O
annotation/010E/annotator17.tsv	37-89	7701-7709	tempting	O
annotation/010E/annotator17.tsv	37-90	7710-7715	sight	O
annotation/010E/annotator17.tsv	37-91	7715-7716	,	O
annotation/010E/annotator17.tsv	37-92	7717-7719	or	O
annotation/010E/annotator17.tsv	37-93	7720-7724	from	O
annotation/010E/annotator17.tsv	37-94	7725-7731	giving	O
annotation/010E/annotator17.tsv	37-95	7732-7734	me	O
annotation/010E/annotator17.tsv	37-96	7735-7738	any	O
annotation/010E/annotator17.tsv	37-97	7739-7744	other	O
annotation/010E/annotator17.tsv	37-98	7745-7753	emotions	O
annotation/010E/annotator17.tsv	37-99	7754-7758	than	O
annotation/010E/annotator17.tsv	37-100	7759-7764	those	O
annotation/010E/annotator17.tsv	37-101	7765-7767	of	O
annotation/010E/annotator17.tsv	37-102	7768-7774	horror	O
annotation/010E/annotator17.tsv	37-103	7775-7778	and	O
annotation/010E/annotator17.tsv	37-104	7779-7786	disgust	O
annotation/010E/annotator17.tsv	37-105	7786-7787	:	O
annotation/010E/annotator17.tsv	37-106	7788-7793	their	O
annotation/010E/annotator17.tsv	37-107	7794-7799	skins	O
annotation/010E/annotator17.tsv	37-108	7800-7808	appeared	O
annotation/010E/annotator17.tsv	37-109	7809-7811	so	O
annotation/010E/annotator17.tsv	37-110	7812-7818	coarse	O
annotation/010E/annotator17.tsv	37-111	7819-7822	and	O
annotation/010E/annotator17.tsv	37-112	7823-7829	uneven	O
annotation/010E/annotator17.tsv	37-113	7829-7830	,	O
annotation/010E/annotator17.tsv	37-114	7831-7833	so	O
annotation/010E/annotator17.tsv	37-115	7834-7843	variously	O
annotation/010E/annotator17.tsv	37-116	7844-7852	coloured	O
annotation/010E/annotator17.tsv	37-117	7852-7853	,	O
annotation/010E/annotator17.tsv	37-118	7854-7858	when	O
annotation/010E/annotator17.tsv	37-119	7859-7860	I	O
annotation/010E/annotator17.tsv	37-120	7861-7864	saw	O
annotation/010E/annotator17.tsv	37-121	7865-7869	them	O
annotation/010E/annotator17.tsv	37-122	7870-7874	near	O
annotation/010E/annotator17.tsv	37-123	7874-7875	,	O
annotation/010E/annotator17.tsv	37-124	7876-7880	with	O
annotation/010E/annotator17.tsv	37-125	7881-7882	a	O
annotation/010E/annotator17.tsv	37-126	7883-7887	mole	O
annotation/010E/annotator17.tsv	37-127	7888-7892	here	O
annotation/010E/annotator17.tsv	37-128	7893-7896	and	O
annotation/010E/annotator17.tsv	37-129	7897-7902	there	O
annotation/010E/annotator17.tsv	37-130	7903-7905	as	O
annotation/010E/annotator17.tsv	37-131	7906-7911	broad	O
annotation/010E/annotator17.tsv	37-132	7912-7914	as	O
annotation/010E/annotator17.tsv	37-133	7915-7916	a	O
annotation/010E/annotator17.tsv	37-134	7917-7925	trencher	O
annotation/010E/annotator17.tsv	37-135	7925-7926	,	O
annotation/010E/annotator17.tsv	37-136	7927-7930	and	O
annotation/010E/annotator17.tsv	37-137	7931-7936	hairs	O
annotation/010E/annotator17.tsv	37-138	7937-7944	hanging	O
annotation/010E/annotator17.tsv	37-139	7945-7949	from	O
annotation/010E/annotator17.tsv	37-140	7950-7952	it	O
annotation/010E/annotator17.tsv	37-141	7953-7960	thicker	O
annotation/010E/annotator17.tsv	37-142	7961-7965	than	O
annotation/010E/annotator17.tsv	37-143	7966-7977	packthreads	O
annotation/010E/annotator17.tsv	37-144	7977-7978	,	O
annotation/010E/annotator17.tsv	37-145	7979-7981	to	O
annotation/010E/annotator17.tsv	37-146	7982-7985	say	O
annotation/010E/annotator17.tsv	37-147	7986-7993	nothing	O
annotation/010E/annotator17.tsv	37-148	7994-8001	farther	O
annotation/010E/annotator17.tsv	37-149	8002-8012	concerning	O
annotation/010E/annotator17.tsv	37-150	8013-8016	the	O
annotation/010E/annotator17.tsv	37-151	8017-8021	rest	O
annotation/010E/annotator17.tsv	37-152	8022-8024	of	O
annotation/010E/annotator17.tsv	37-153	8025-8030	their	O
annotation/010E/annotator17.tsv	37-154	8031-8038	persons	O

annotation/010E/annotator17.tsv	38-1	8040-8047	Neither	O
annotation/010E/annotator17.tsv	38-2	8048-8051	did	O
annotation/010E/annotator17.tsv	38-3	8052-8056	they	O
annotation/010E/annotator17.tsv	38-4	8057-8059	at	O
annotation/010E/annotator17.tsv	38-5	8060-8063	all	O
annotation/010E/annotator17.tsv	38-6	8064-8071	scruple	O
annotation/010E/annotator17.tsv	38-7	8071-8072	,	O
annotation/010E/annotator17.tsv	38-8	8073-8078	while	O
annotation/010E/annotator17.tsv	38-9	8079-8080	I	O
annotation/010E/annotator17.tsv	38-10	8081-8084	was	O
annotation/010E/annotator17.tsv	38-11	8085-8087	by	O
annotation/010E/annotator17.tsv	38-12	8087-8088	,	O
annotation/010E/annotator17.tsv	38-13	8089-8091	to	O
annotation/010E/annotator17.tsv	38-14	8092-8101	discharge	O
annotation/010E/annotator17.tsv	38-15	8102-8106	what	O
annotation/010E/annotator17.tsv	38-16	8107-8111	they	O
annotation/010E/annotator17.tsv	38-17	8112-8115	had	O
annotation/010E/annotator17.tsv	38-18	8116-8121	drank	O
annotation/010E/annotator17.tsv	38-19	8121-8122	,	O
annotation/010E/annotator17.tsv	38-20	8123-8125	to	O
annotation/010E/annotator17.tsv	38-21	8126-8129	the	O
annotation/010E/annotator17.tsv	38-22	8130-8138	quantity	O
annotation/010E/annotator17.tsv	38-23	8139-8141	of	O
annotation/010E/annotator17.tsv	38-24	8142-8144	at	O
annotation/010E/annotator17.tsv	38-25	8145-8150	least	O
annotation/010E/annotator17.tsv	38-26	8151-8154	two	O
annotation/010E/annotator17.tsv	38-27	8155-8164	hogsheads	O
annotation/010E/annotator17.tsv	38-28	8164-8165	,	O
annotation/010E/annotator17.tsv	38-29	8166-8168	in	O
annotation/010E/annotator17.tsv	38-30	8169-8170	a	O
annotation/010E/annotator17.tsv	38-31	8171-8177	vessel	O
annotation/010E/annotator17.tsv	38-32	8178-8182	that	O
annotation/010E/annotator17.tsv	38-33	8183-8187	held	O
annotation/010E/annotator17.tsv	38-34	8188-8193	above	O
annotation/010E/annotator17.tsv	38-35	8194-8199	three	O
annotation/010E/annotator17.tsv	38-36	8200-8204	tuns	O

annotation/010E/annotator17.tsv	39-1	8206-8209	The	O
annotation/010E/annotator17.tsv	39-2	8210-8220	handsomest	O
annotation/010E/annotator17.tsv	39-3	8221-8226	among	O
annotation/010E/annotator17.tsv	39-4	8227-8232	these	O
annotation/010E/annotator17.tsv	39-5	8233-8238	maids	O
annotation/010E/annotator17.tsv	39-6	8239-8241	of	O
annotation/010E/annotator17.tsv	39-7	8242-8248	honour	O
annotation/010E/annotator17.tsv	39-8	8248-8249	,	O
annotation/010E/annotator17.tsv	39-9	8250-8251	a	O
annotation/010E/annotator17.tsv	39-10	8252-8260	pleasant	O
annotation/010E/annotator17.tsv	39-11	8260-8261	,	O
annotation/010E/annotator17.tsv	39-12	8262-8272	frolicsome	O
annotation/010E/annotator17.tsv	39-13	8273-8277	girl	O
annotation/010E/annotator17.tsv	39-14	8278-8280	of	O
annotation/010E/annotator17.tsv	39-15	8281-8288	sixteen	O
annotation/010E/annotator17.tsv	39-16	8288-8289	,	O
annotation/010E/annotator17.tsv	39-17	8290-8295	would	O
annotation/010E/annotator17.tsv	39-18	8296-8305	sometimes	O
annotation/010E/annotator17.tsv	39-19	8306-8309	set	O
annotation/010E/annotator17.tsv	39-20	8310-8312	me	O
annotation/010E/annotator17.tsv	39-21	8313-8320	astride	O
annotation/010E/annotator17.tsv	39-22	8321-8325	upon	O
annotation/010E/annotator17.tsv	39-23	8326-8329	one	O
annotation/010E/annotator17.tsv	39-24	8330-8332	of	O
annotation/010E/annotator17.tsv	39-25	8333-8336	her	O
annotation/010E/annotator17.tsv	39-26	8337-8344	nipples	O
annotation/010E/annotator17.tsv	39-27	8344-8345	,	O
annotation/010E/annotator17.tsv	39-28	8346-8350	with	O
annotation/010E/annotator17.tsv	39-29	8351-8355	many	O
annotation/010E/annotator17.tsv	39-30	8356-8361	other	O
annotation/010E/annotator17.tsv	39-31	8362-8368	tricks	O
annotation/010E/annotator17.tsv	39-32	8368-8369	,	O
annotation/010E/annotator17.tsv	39-33	8370-8377	wherein	O
annotation/010E/annotator17.tsv	39-34	8378-8381	the	O
annotation/010E/annotator17.tsv	39-35	8382-8388	reader	O
annotation/010E/annotator17.tsv	39-36	8389-8393	will	O
annotation/010E/annotator17.tsv	39-37	8394-8400	excuse	O
annotation/010E/annotator17.tsv	39-38	8401-8403	me	O
annotation/010E/annotator17.tsv	39-39	8404-8407	for	O
annotation/010E/annotator17.tsv	39-40	8408-8411	not	O
annotation/010E/annotator17.tsv	39-41	8412-8417	being	O
annotation/010E/annotator17.tsv	39-42	8418-8422	over	O
annotation/010E/annotator17.tsv	39-43	8423-8433	particular	O

annotation/010E/annotator17.tsv	40-1	8435-8438	But	O
annotation/010E/annotator17.tsv	40-2	8439-8440	I	O
annotation/010E/annotator17.tsv	40-3	8441-8444	was	O
annotation/010E/annotator17.tsv	40-4	8445-8447	so	O
annotation/010E/annotator17.tsv	40-5	8448-8452	much	O
annotation/010E/annotator17.tsv	40-6	8453-8463	displeased	O
